source_token,source_lemma,target_rendering,block_id
cittasaṃsaṭṭhasamuṭṭhānānuparivattino,cittasaṃsaṭṭhasamuṭṭhānānuparivattino,consciousness-conjoined-produced-consecutive,1-0b-65
dhammā,dhamma-NOM.PL.M,states,1-0b-65
ajjhattikā,ajjhattika-NOM.PL.M,internal,1-0b-66
dhammā,dhamma-NOM.PL.M,states,1-0b-66
bāhirā,bāhira-NOM.PL.M,external,1-0b-66
dhammā,dhamma-NOM.PL.M,states,1-0b-66
upādā,upāda-NOM.PL.M,derived,1-0b-67
dhammā,dhamma-NOM.PL.M,states,1-0b-67
no,na-PARTICLE,not,1-0b-67
upādā,upāda-NOM.PL.M,derived,1-0b-67
dhammā,dhamma-NOM.PL.M,states,1-0b-67
upādiṇṇā,upādinna-NOM.PL.M,grasped,1-0b-68
dhammā,dhamma-NOM.PL.M,states,1-0b-68
anupādiṇṇā,an+upādinna-NOM.PL.M,ungrasped,1-0b-68
dhammā,dhamma-NOM.PL.M,states,1-0b-68
Mahantaradukaṃ,mahā+antara+duka-NOM.SG.N,great-intermediate-dyad,1-0b-68
upādānā,upādāna-NOM.PL.M,graspings,1-0b-69
dhammā,dhamma-NOM.PL.M,states,1-0b-69
no,na-NEG,not,1-0b-69
upādānā,upādāna-NOM.PL.M,graspings,1-0b-69
dhammā,dhamma-NOM.PL.M,states,1-0b-69
upādāniyā,upādāniya-NOM.PL.M,favourable-to-grasping,1-0b-70
dhammā,dhamma-NOM.PL.M,states,1-0b-70
anupādāniyā,a+upādāniya-NOM.PL.M,not-favourable-to-grasping,1-0b-70
dhammā,dhamma-NOM.PL.M,states,1-0b-70
upādānasampayuttā,upādāna+sampayutta-NOM.PL.M,associated-with-grasping,1-0b-71
dhammā,dhamma-NOM.PL.M,states,1-0b-71
upādānavippayuttā,upādāna+vippayutta-NOM.PL.M,dissociated-from-grasping,1-0b-71
dhammā,dhamma-NOM.PL.M,states,1-0b-71
upādānā,upādāna-NOM.PL.M,graspings,1-0b-72
ceva,ceva-PART,and,1-0b-72
dhammā,dhamma-NOM.PL.M,states,1-0b-72
upādāniyā,upādāniya-NOM.PL.M,favourable-to-grasping,1-0b-72
ca,ca-CONJ,and,1-0b-72
upādāniyā,upādāniya-NOM.PL.M,favourable-to-grasping,1-0b-72
ceva,ceva-PART,and,1-0b-72
dhammā,dhamma-NOM.PL.M,states,1-0b-72
no,na-NEG,not,1-0b-72
ca,ca-CONJ,and,1-0b-72
upādānā,upādāna-NOM.PL.M,graspings,1-0b-72
upādānā,upādāna-NOM.PL.M,graspings,1-0b-73
ceva,ceva-PART,and,1-0b-73
dhammā,dhamma-NOM.PL.M,states,1-0b-73
upādānasampayuttā,upādāna+sampayutta-NOM.PL.M,associated-with-grasping,1-0b-73
ca,ca-CONJ,and,1-0b-73
upādānasampayuttā,upādāna+sampayutta-NOM.PL.M,associated-with-grasping,1-0b-73
ceva,ceva-PART,and,1-0b-73
dhammā,dhamma-NOM.PL.M,states,1-0b-73
no,na-NEG,not,1-0b-73
ca,ca-CONJ,and,1-0b-73
upādānā,upādāna-NOM.PL.M,graspings,1-0b-73
upādānavippayuttā,upādāna+vippayutta-NOM.PL.M,dissociated-from-grasping,1-0b-74
kho,kho-PART,indeed,1-0b-74
pana,pana-PART,but,1-0b-74
dhammā,dhamma-NOM.PL.M,states,1-0b-74
upādāniyāpi,upādāniya-NOM.PL.M+api,favourable-to-grasping,1-0b-74
anupādāniyāpi,a+upādāniya-NOM.PL.M+api,not-favourable-to-grasping,1-0b-74
Upādānagocchakaṃ,Upādāna+gocchaka-ACC.SG.N,grasping-class,1-0b-74
kilesā,kilesa-NOM.PL.M,vices,1-0b-75
dhammā,dhamma-NOM.PL.M,states,1-0b-75
no,na-NEG,not,1-0b-75
kilesā,kilesa-NOM.PL.M,vices,1-0b-75
dhammā,dhamma-NOM.PL.M,states,1-0b-75
saṃkilesikā,saṃkilesikā,vicious,1-0b-76
dhammā,dhamma-NOM.PL.M,states,1-0b-76
asaṃkilesikā,asaṃkilesikā,not-vicious,1-0b-76
dhammā,dhamma-NOM.PL.M,states,1-0b-76
saṃkiliṭṭhā,saṃkiliṭṭhā,vitiated,1-0b-77
dhammā,dhamma-NOM.PL.M,states,1-0b-77
asaṃkiliṭṭhā,asaṃkiliṭṭhā,not-vitiated,1-0b-77
dhammā,dhamma-NOM.PL.M,states,1-0b-77
kilesasampayuttā,kilesa+sampayutta-NOM.PL.M,associated-with-vice,1-0b-78
dhammā,dhamma-NOM.PL.M,states,1-0b-78
kilesavippayuttā,kilesa+vippayutta-NOM.PL.M,dissociated-from-vice,1-0b-78
dhammā,dhamma-NOM.PL.M,states,1-0b-78
kilesā,kilesa-NOM.PL.M,vices,1-0b-79
ceva,ceva-PART,and,1-0b-79
dhammā,dhamma-NOM.PL.M,states,1-0b-79
saṃkilesikā,saṃkilesikā,vicious,1-0b-79
ca,ca-CONJ,and,1-0b-79
saṃkilesikā,saṃkilesikā,vicious,1-0b-79
ceva,ceva-PART,and,1-0b-79
dhammā,dhamma-NOM.PL.M,states,1-0b-79
no,na-NEG,not,1-0b-79
ca,ca-CONJ,and,1-0b-79
kilesā,kilesa-NOM.PL.M,vices,1-0b-79
kilesā,kilesa-NOM.PL.M,vices,1-0b-80
ceva,ceva-PART,and,1-0b-80
dhammā,dhamma-NOM.PL.M,states,1-0b-80
saṃkiliṭṭhā,saṃkiliṭṭhā,vitiated,1-0b-80
ca,ca-CONJ,and,1-0b-80
saṃkiliṭṭhā,saṃkiliṭṭhā,vitiated,1-0b-80
ceva,ceva-PART,and,1-0b-80
dhammā,dhamma-NOM.PL.M,states,1-0b-80
no,na-NEG,not,1-0b-80
ca,ca-CONJ,and,1-0b-80
kilesā,kilesa-NOM.PL.M,vices,1-0b-80
kilesā,kilesa-NOM.PL.M,vices,1-0b-81
ceva,ceva-PART,and,1-0b-81
dhammā,dhamma-NOM.PL.M,states,1-0b-81
kilesasampayuttā,kilesa+sampayutta-NOM.PL.M,associated-with-vice,1-0b-81
ca,ca-CONJ,and,1-0b-81
kilesasampayuttā,kilesa+sampayutta-NOM.PL.M,associated-with-vice,1-0b-81
ceva,ceva-PART,and,1-0b-81
dhammā,dhamma-NOM.PL.M,states,1-0b-81
no,na-NEG,not,1-0b-81
ca,ca-CONJ,and,1-0b-81
kilesā,kilesa-NOM.PL.M,vices,1-0b-81
kilesavippayuttā,kilesa+vippayutta-NOM.PL.M,dissociated-from-vice,1-0b-82
kho,kho-PART,indeed,1-0b-82
pana,pana-PART,but,1-0b-82
dhammā,dhamma-NOM.PL.M,states,1-0b-82
saṃkilesikāpi,saṃkilesikāpi,vicious,1-0b-82
asaṃkilesikāpi,asaṃkilesikāpi,not-vicious,1-0b-82
Kilesagocchakaṃ,Kilesa+gocchaka-ACC.SG.N,vice-class,1-0b-82
dassanena,dassana-INSTR.SG.N,by-vision,1-0b-83
pahātabbā,pahātavya-NOM.PL.M,to-be-put-away,1-0b-83
dhammā,dhamma-NOM.PL.M,states,1-0b-83
na,na-NEG,not,1-0b-83
dassanena,dassana-INSTR.SG.N,by-vision,1-0b-83
pahātabbā,pahātavya-NOM.PL.M,to-be-put-away,1-0b-83
dhammā,dhamma-NOM.PL.M,states,1-0b-83
bhāvanāya,bhāvanā-INSTR.SG.F,by-culture,1-0b-84
pahātabbā,pahātavya-NOM.PL.M,to-be-put-away,1-0b-84
dhammā,dhamma-NOM.PL.M,states,1-0b-84
na,na-NEG,not,1-0b-84
bhāvanāya,bhāvanā-INSTR.SG.F,by-culture,1-0b-84
pahātabbā,pahātavya-NOM.PL.M,to-be-put-away,1-0b-84
dhammā,dhamma-NOM.PL.M,states,1-0b-84
dassanena,dassana-INSTR.SG.N,by-vision,1-0b-85
pahātabbahetukā,pahātavya+hetuka-NOM.PL.M,with-root-to-be-put-away,1-0b-85
dhammā,dhamma-NOM.PL.M,states,1-0b-85
na,na-NEG,not,1-0b-85
dassanena,dassana-INSTR.SG.N,by-vision,1-0b-85
pahātabbahetukā,pahātavya+hetuka-NOM.PL.M,with-root-to-be-put-away,1-0b-85
dhammā,dhamma-NOM.PL.M,states,1-0b-85
bhāvanāya,bhāvanā-INSTR.SG.F,by-culture,1-0b-86
pahātabbahetukā,pahātavya+hetuka-NOM.PL.M,with-root-to-be-put-away,1-0b-86
dhammā,dhamma-NOM.PL.M,states,1-0b-86
na,na-NEG,not,1-0b-86
bhāvanāya,bhāvanā-INSTR.SG.F,by-culture,1-0b-86
pahātabbahetukā,pahātavya+hetuka-NOM.PL.M,with-root-to-be-put-away,1-0b-86
dhammā,dhamma-NOM.PL.M,states,1-0b-86
savitakkā,sa+vitakka-NOM.PL.M,with-applied-thought,1-0b-87
dhammā,dhamma-NOM.PL.M,states,1-0b-87
avitakkā,a+vitakka-NOM.PL.M,without-applied-thought,1-0b-87
dhammā,dhamma-NOM.PL.M,states,1-0b-87
savicārā,sa+vicāra-NOM.PL.M,with-sustained-thinking,1-0b-88
dhammā,dhamma-NOM.PL.M,states,1-0b-88
avicārā,a+vicāra-NOM.PL.M,without-sustained-thinking,1-0b-88
dhammā,dhamma-NOM.PL.M,states,1-0b-88
sappītikā,sa+pīti-NOM.PL.M,with-zest,1-0b-89
dhammā,dhamma-NOM.PL.M,states,1-0b-89
appītikā,a+pīti-NOM.PL.M,without-zest,1-0b-89
dhammā,dhamma-NOM.PL.M,states,1-0b-89
pītisahagatā,pīti+sahagata-NOM.PL.M,accompanied-by-zest,1-0b-90
dhammā,dhamma-NOM.PL.M,states,1-0b-90
na,na-NEG,not,1-0b-90
pītisahagatā,pīti+sahagata-NOM.PL.M,accompanied-by-zest,1-0b-90
dhammā,dhamma-NOM.PL.M,states,1-0b-90
sukhasahagatā,sukha+sahagata-NOM.PL.M,accompanied-by-ease,1-0b-91
dhammā,dhamma-NOM.PL.M,states,1-0b-91
na,na-NEG,not,1-0b-91
sukhasahagatā,sukha+sahagata-NOM.PL.M,accompanied-by-ease,1-0b-91
dhammā,dhamma-NOM.PL.M,states,1-0b-91
upekkhāsahagatā,upekkhā+sahagata-NOM.PL.M,accompanied-by-indifference,1-0b-92
dhammā,dhamma-NOM.PL.M,states,1-0b-92
na,na-NEG,not,1-0b-92
upekkhāsahagatā,upekkhā+sahagata-NOM.PL.M,accompanied-by-indifference,1-0b-92
dhammā,dhamma-NOM.PL.M,states,1-0b-92
kāmāvacarā,kāma+avacara-NOM.PL.M,of-sense-universe,1-0b-93
dhammā,dhamma-NOM.PL.M,states,1-0b-93
na,na-NEG,not,1-0b-93
kāmāvacarā,kāma+avacara-NOM.PL.M,of-sense-universe,1-0b-93
dhammā,dhamma-NOM.PL.M,states,1-0b-93
rūpāvacarā,rūpa+avacara-NOM.PL.M,of-form-universe,1-0b-94
dhammā,dhamma-NOM.PL.M,states,1-0b-94
na,na-NEG,not,1-0b-94
rūpāvacarā,rūpa+avacara-NOM.PL.M,of-form-universe,1-0b-94
dhammā,dhamma-NOM.PL.M,states,1-0b-94
arūpāvacarā,a+rūpa+avacara-NOM.PL.M,of-formless-universe,1-0b-95
dhammā,dhamma-NOM.PL.M,states,1-0b-95
na,na-NEG,not,1-0b-95
arūpāvacarā,a+rūpa+avacara-NOM.PL.M,of-formless-universe,1-0b-95
dhammā,dhamma-NOM.PL.M,states,1-0b-95
pariyāpannā,pariyāpanna-NOM.PL.M,included,1-0b-96
dhammā,dhamma-NOM.PL.M,states,1-0b-96
apariyāpannā,a+pariyāpanna-NOM.PL.M,unincluded,1-0b-96
dhammā,dhamma-NOM.PL.M,states,1-0b-96
niyyānikā,niyyānika-NOM.PL.M,leading-onward,1-0b-97
dhammā,dhamma-NOM.PL.M,states,1-0b-97
aniyyānikā,a+niyyānika-NOM.PL.M,not-leading-onward,1-0b-97
dhammā,dhamma-NOM.PL.M,states,1-0b-97
niyatā,niyata-NOM.PL.M,fixed,1-0b-98
dhammā,dhamma-NOM.PL.M,states,1-0b-98
aniyatā,a+niyata-NOM.PL.M,not-fixed,1-0b-98
dhammā,dhamma-NOM.PL.M,states,1-0b-98
sauttarā,sa+uttara-NOM.PL.M,having-beyond,1-0b-99
dhammā,dhamma-NOM.PL.M,states,1-0b-99
anuttarā,a+uttara-NOM.PL.M,having-no-beyond,1-0b-99
dhammā,dhamma-NOM.PL.M,states,1-0b-99
saraṇā,saraṇā,harmful,1-0b-100
dhammā,dhamma-NOM.PL.M,states,1-0b-100
araṇā,araṇā,harmless,1-0b-100
dhammā,dhamma-NOM.PL.M,states,1-0b-100
Piṭṭhidukaṃ,Piṭṭhidukaṃ,second-part,1-0b-100
Abhidhammadukamātikā,Abhidhamma+duka+mātikā-NOM.PL.F,Abhidhamma-dyadic-matrix,1-0b-100
vijjābhāgino,vijjā+bhāgi-NOM.PL.M,partaking-of-wisdom,1-0b-101
dhammā,dhamma-NOM.PL.M,states,1-0b-101
avijjābhāgino,a+vijjā+bhāgi-NOM.PL.M,not-partaking-of-wisdom,1-0b-101
dhammā,dhamma-NOM.PL.M,states,1-0b-101
vijjūpamā,vijjā+upama-NOM.PL.M,resembling-lightning,1-0b-102
dhammā,dhamma-NOM.PL.M,states,1-0b-102
vajirūpamā,vajira+upama-NOM.PL.M,resembling-thunderbolt,1-0b-102
dhammā,dhamma-NOM.PL.M,states,1-0b-102
bālā,bāla-NOM.PL.M,foolish,1-0b-103
dhammā,dhamma-NOM.PL.M,states,1-0b-103
paṇḍitā,paṇḍitā,discreet,1-0b-103
dhammā,dhamma-NOM.PL.M,states,1-0b-103
kaṇhā,kaṇhā,dark,1-0b-104
dhammā,dhamma-NOM.PL.M,states,1-0b-104
sukkā,sukka-NOM.PL.M,bright,1-0b-104
dhammā,dhamma-NOM.PL.M,states,1-0b-104
tapanīyā,tapanīya-NOM.PL.M,conducing-to-remorse,1-0b-105
dhammā,dhamma-NOM.PL.M,states,1-0b-105
atapanīyā,a+tapanīya-NOM.PL.M,not-conducing-to-remorse,1-0b-105
dhammā,dhamma-NOM.PL.M,states,1-0b-105
adhivacanā,adhivacana-NOM.PL.M,equivalent-terms,1-0b-106
dhammā,dhamma-NOM.PL.M,states,1-0b-106
adhivacanapathā,adhivacana+patha-NOM.PL.M,processes-of-equivalent-terms,1-0b-106
dhammā,dhamma-NOM.PL.M,states,1-0b-106
nirutti,nirutti-NOM.PL.F,explanations,1-0b-107
dhammā,dhamma-NOM.PL.M,states,1-0b-107
niruttipathā,nirutti+patha-NOM.PL.M,processes-of-explanation,1-0b-107
dhammā,dhamma-NOM.PL.M,states,1-0b-107
paññatti,paññatti,expressions,1-0b-108
dhammā,dhamma-NOM.PL.M,states,1-0b-108
paññattipathā,paññattipathā,processes-of-expression,1-0b-108
dhammā,dhamma-NOM.PL.M,states,1-0b-108
nāmañca,nāma-NOM.SG.N+ca,name,1-0b-109
rūpañca,rūpa-NOM.SG.N+ca,form,1-0b-109
avijjā,avijjā-NOM.SG.F,ignorance,1-0b-110
ca,ca-CONJ,and,1-0b-110
bhavataṇhā,bhavataṇhā,craving-for-rebirth,1-0b-110
ca,ca-CONJ,and,1-0b-110
bhavadiṭṭhi,bhavadiṭṭhi,theory-of-rebirth,1-0b-111
ca,ca-CONJ,and,1-0b-111
vibhavadiṭṭhi,vibhavadiṭṭhi,theory-of-dissolution,1-0b-111
ca,ca-CONJ,and,1-0b-111
sassatadiṭṭhi,sassatadiṭṭhi,theory-of-eternalism,1-0b-112
ca,ca-CONJ,and,1-0b-112
ucchedadiṭṭhi,ucchedadiṭṭhi,theory-of-annihilation,1-0b-112
ca,ca-CONJ,and,1-0b-112
antavā,anta+vant-NOM.SG.M,having-limit,1-0b-113
diṭṭhi,diṭṭhi,theory,1-0b-113
ca,ca-CONJ,and,1-0b-113
anantavā,a+anta+vant-NOM.SG.M,not-having-limit,1-0b-113
diṭṭhi,diṭṭhi,theory,1-0b-113
ca,ca-CONJ,and,1-0b-113
pubbantānudiṭṭhi,pubbantānudiṭṭhi,theory-of-first-things,1-0b-114
ca,ca-CONJ,and,1-0b-114
aparantānudiṭṭhi,aparantānudiṭṭhi,theory-of-last-things,1-0b-114
ca,ca-CONJ,and,1-0b-114
ahirikañca,a+hirī-NOM.SG.N+ca,unconscientiousness,1-0b-115
anottappañca,a+ottappa-NOM.SG.N+ca,indiscretion,1-0b-115
hirī,hirī-NOM.SG.F,conscientiousness,1-0b-116
ca,ca-CONJ,and,1-0b-116
ottappañca,ottappa-NOM.SG.N+ca,discretion,1-0b-116
dovacassatā,do+vacassa+tā-NOM.SG.F,contumacy,1-0b-117
ca,ca-CONJ,and,1-0b-117
pāpamittatā,pāpa+mitta+tā-NOM.SG.F,friendship-with-evil,1-0b-117
ca,ca-CONJ,and,1-0b-117
sovacassatā,su+vacassa+tā-NOM.SG.F,suavity,1-0b-118
ca,ca-CONJ,and,1-0b-118
kalyāṇamittatā,kalyāṇamittatā,friendship-with-good,1-0b-118
ca,ca-CONJ,and,1-0b-118
āpattikusalatā,āpattikusalatā-NOM.SG.F,āpattikusalat,1-0b-119
ca,ca,ca,1-0b-119
āpattivuṭṭhānakusalatā,āpattivuṭṭhānakusalatā,āpattivuṭṭhānakusalat,1-0b-119
ca,ca,ca,1-0b-119
samāpattikusalatā,samāpattikusalatā-NOM.SG.F,samāpattikusalat,1-0b-120
ca,ca,ca,1-0b-120
samāpattivuṭṭhānakusalatā,samāpattivuṭṭhānakusalatā,samāpattivuṭṭhānakusalat,1-0b-120
ca,ca,ca,1-0b-120
dhātukusalatā,dhātukusalatā-NOM.SG.F,dhātukusalat,1-0b-121
ca,ca,ca,1-0b-121
manasikārakusalatā,manasikārakusalatā-NOM.SG.F,manasikārakusalat,1-0b-121
ca,ca,ca,1-0b-121
āyatanakusalatā,āyatanakusalatā-NOM.SG.F,āyatanakusalat,1-0b-122
ca,ca,ca,1-0b-122
paṭiccasamuppādakusalatā,paṭiccasamuppādakusalatā,paṭiccasamuppādakusalat,1-0b-122
ca,ca,ca,1-0b-122
ṭhānakusalatā,ṭhānakusalatā,ṭhānakusalat,1-0b-123
ca,ca,ca,1-0b-123
aṭṭhānakusalatā,aṭṭhānakusalatā,aṭṭhānakusalat,1-0b-123
ca,ca,ca,1-0b-123
ajjavo,ajjavo-NOM.SG.M,ajjavo,1-0b-124
ca,ca,ca,1-0b-124
maddavo,maddavo-NOM.SG.M,maddavo,1-0b-124
ca,ca,ca,1-0b-124
khanti,khanti,patience,1-0b-125
ca,ca,ca,1-0b-125
soraccañca,soraccañca,soraccañca,1-0b-125
sākhalyañca,sākhalyañca,sākhalyañca,1-0b-126
paṭisanthāro,paṭisanthāro,paṭisanthāro,1-0b-126
ca,ca,ca,1-0b-126
indriyesu,indriyesu-LOC.PL,indriyesu,1-0b-127
aguttadvāratā,aguttadvāratā,aguttadvāratā,1-0b-127
ca,ca,ca,1-0b-127
bhojane,bhojane-LOC.SG,bhojane,1-0b-127
amattaññutā,amattaññutā,amattaññutā,1-0b-127
ca,ca,ca,1-0b-127
indriyesu,indriyesu-LOC.PL,indriyesu,1-0b-128
guttadvāratā,guttadvāratā,guardedness,1-0b-128
ca,ca,ca,1-0b-128
bhojane,bhojane-LOC.SG,bhojane,1-0b-128
mattaññutā,mattaññutā,moderation,1-0b-128
ca,ca,ca,1-0b-128
muṭṭhasaccañca,muṭṭhasaccañca,muṭṭhasaccañca,1-0b-129
asampajaññañca,asampajaññañca,asampajaññañca,1-0b-129
sati,sati,mindfulness,1-0b-130
ca,ca,ca,1-0b-130
sampajaññañca,sampajaññañca,sampajaññañca,1-0b-130
paṭisaṅkhānabalañca,paṭisaṅkhānabalañca,paṭisaṅkhānabalañca,1-0b-131
bhāvanābalañca,bhāvanābalañca,bhāvanābalañca,1-0b-131
samatho,samatho-NOM.SG.M,calm,1-0b-132
ca,ca,ca,1-0b-132
vipassanā,vipassanā,intuition,1-0b-132
ca,ca,ca,1-0b-132
samathanimittañca,samathanimittañca,samathanimittañca,1-0b-133
paggāhanimittañca,paggāhanimittañca,paggāhanimittañca,1-0b-133
paggāho,paggāho-NOM.SG.M,paggāho,1-0b-134
ca,ca,ca,1-0b-134
avikkhepo,avikkhepo-NOM.SG.M,avikkhepo,1-0b-134
ca,ca,ca,1-0b-134
sīlavipatti,sīlavipatti,sīlavipatti,1-0b-135
ca,ca,ca,1-0b-135
diṭṭhivipatti,diṭṭhivipatti,diṭṭhivipatti,1-0b-135
ca,ca,ca,1-0b-135
sīlasampadā,sīlasampadā-NOM.SG.F,sīlasampad,1-0b-136
ca,ca,ca,1-0b-136
diṭṭhisampadā,diṭṭhisampadā,diṭṭhisampad,1-0b-136
ca,ca,ca,1-0b-136
sīlavisuddhi,sīlavisuddhi,sīlavisuddhi,1-0b-137
ca,ca,ca,1-0b-137
diṭṭhivisuddhi,diṭṭhivisuddhi,diṭṭhivisuddhi,1-0b-137
ca,ca,ca,1-0b-137
diṭṭhivisuddhi,diṭṭhivisuddhi,diṭṭhivisuddhi,1-0b-138
kho,kho,kho,1-0b-138
pana,pana,pana,1-0b-138
yathādiṭṭhissa,yathādiṭṭhissa,yathādiṭṭhissa,1-0b-138
ca,ca,ca,1-0b-138
padhānaṃ,padhānaṃ,effort,1-0b-138
saṃvego,saṃvego,saṃvego,1-0b-139
ca,ca,ca,1-0b-139
saṃvejaniyesu,saṃvejaniyesu,saṃvejaniyesu,1-0b-139
ṭhānesu,ṭhānesu,ṭhānesu,1-0b-139
saṃviggassa,saṃviggassa,saṃviggassa,1-0b-139
ca,ca,ca,1-0b-139
yoniso,yoniso,yoniso,1-0b-139
padhānaṃ,padhānaṃ,effort,1-0b-139
asantuṭṭhitā,asantuṭṭhitā,discontent,1-0b-140
ca,ca,ca,1-0b-140
kusalesu,kusalesu-LOC.PL,kusalesu,1-0b-140
dhammesu,dhammesu-LOC.PL,dhammesu,1-0b-140
appaṭivānitā,appaṭivānitā,appaṭivānitā,1-0b-140
ca,ca,ca,1-0b-140
padhānasmiṃ,padhānasmiṃ,padhānasmiṃ,1-0b-140
vijjā,vijjā,wisdom,1-0b-141
ca,ca,ca,1-0b-141
vimutti,vimutti,freedom,1-0b-141
ca,ca,ca,1-0b-141
khaye,khaye-LOC.SG,khaye,1-0b-142
ñāṇaṃ,ñāṇaṃ,knowledge,1-0b-142
anuppāde,anuppāde-LOC.SG,anuppāde,1-0b-142
ñāṇanti,ñāṇanti,ñāṇanti,1-0b-142
Suttantikadukamātikā,Suttantikadukamātikā-NOM.SG.F,sutra-section-matrix,1-0b-142
Mātikā,Mātikā-NOM.SG.F,matrix,1-0b-142
niṭṭhitā,niṭṭhitā,niṭṭhitā,1-0b-142
Katame,Katame-LOC.SG,Katame,1-1
dhammā,dhammā,dhammā,1-1
kusalā,kusalā,kusalā,1-1
Yasmiṃ,Yasmiṃ,Yasmiṃ,1-1
samaye,samaye-LOC.SG,occasion,1-1
kāmāvacaraṃ,kāmāvacaraṃ,kāmāvacaraṃ,1-1
kusalaṃ,kusalaṃ,wholesome,1-1
cittaṃ,cittaṃ,thought,1-1
uppannaṃ,uppannaṃ,uppannaṃ,1-1
hoti,hoti,hoti,1-1
somanassasahagataṃ,somanassasahagataṃ,somanassasahagataṃ,1-1
ñāṇasampayuttaṃ,ñāṇasampayuttaṃ,ñāṇasampayuttaṃ,1-1
rūpārammaṇaṃ,rūpārammaṇaṃ,rūpārammaṇaṃ,1-1
vā,vā,vā,1-1
saddārammaṇaṃ,saddārammaṇaṃ,saddārammaṇaṃ,1-1
vā,vā,vā,1-1
gandhārammaṇaṃ,gandhārammaṇaṃ,gandhārammaṇaṃ,1-1
vā,vā,vā,1-1
rasārammaṇaṃ,rasārammaṇaṃ,rasārammaṇaṃ,1-1
vā,vā,vā,1-1
phoṭṭhabbārammaṇaṃ,phoṭṭhabbārammaṇaṃ,phoṭṭhabbārammaṇaṃ,1-1
vā,vā,vā,1-1
dhammārammaṇaṃ,dhammārammaṇaṃ,dhammārammaṇaṃ,1-1
vā,vā,vā,1-1
yaṃ,yaṃ,yaṃ,1-1
yaṃ,yaṃ,yaṃ,1-1
vā,vā,vā,1-1
panārabbha,panārabbha,panārabbha,1-1
tasmiṃ,tasmiṃ,tasmiṃ,1-1
samaye,samaye-LOC.SG,occasion,1-1
phasso,phasso-NOM.SG.M,contact,1-1
hoti,hoti,hoti,1-1
vedanā,vedanā,feeling,1-1
hoti,hoti,hoti,1-1
saññā,saññā,perception,1-1
hoti,hoti,hoti,1-1
cetanā,cetanā,volition,1-1
hoti,hoti,hoti,1-1
cittaṃ,cittaṃ,thought,1-1
hoti,hoti,hoti,1-1
vitakko,vitakko-NOM.SG.M,application,1-1
hoti,hoti,hoti,1-1
vicāro,vicāro-NOM.SG.M,sustained-thinking,1-1
hoti,hoti,hoti,1-1
pīti,pīti,zest,1-1
hoti,hoti,hoti,1-1
sukhaṃ,sukhaṃ,ease,1-1
hoti,hoti,hoti,1-1
cittassekaggatā,cittassekaggatā,cittassekaggatā,1-1
hoti,hoti,hoti,1-1
saddhindriyaṃ,saddhindriyaṃ,saddhindriyaṃ,1-1
hoti,hoti,hoti,1-1
vīriyindriyaṃ,vīriyindriyaṃ,vīriyindriyaṃ,1-1
hoti,hoti,hoti,1-1
satindriyaṃ,satindriyaṃ,satindriyaṃ,1-1
hoti,hoti,hoti,1-1
samādhindriyaṃ,samādhindriyaṃ,samādhindriyaṃ,1-1
hoti,hoti,hoti,1-1
paññindriyaṃ,paññindriyaṃ,paññindriyaṃ,1-1
hoti,hoti,hoti,1-1
manindriyaṃ,manindriyaṃ,manindriyaṃ,1-1
hoti,hoti,hoti,1-1
somanassindriyaṃ,somanassindriyaṃ,somanassindriyaṃ,1-1
hoti,hoti,hoti,1-1
jīvitindriyaṃ,jīvitindriyaṃ,jīvitindriyaṃ,1-1
hoti,hoti,hoti,1-1
sammādiṭṭhi,sammādiṭṭhi,right-views,1-1
hoti,hoti,hoti,1-1
sammāsaṅkappo,sammāsaṅkappo,right-intention,1-1
hoti,hoti,hoti,1-1
sammāvāyāmo,sammāvāyāmo-NOM.SG.M,right-endeavour,1-1
hoti,hoti,hoti,1-1
sammāsati,sammāsati,right-mindfulness,1-1
hoti,hoti,hoti,1-1
sammāsamādhi,sammāsamādhi,right-concentration,1-1
hoti,hoti,hoti,1-1
saddhābalaṃ,saddhābalaṃ,saddhābalaṃ,1-1
hoti,hoti,hoti,1-1
vīriyabalaṃ,vīriyabalaṃ,vīriyabalaṃ,1-1
hoti,hoti,hoti,1-1
satibalaṃ,satibalaṃ,satibalaṃ,1-1
hoti,hoti,hoti,1-1
samādhibalaṃ,samādhibalaṃ,samādhibalaṃ,1-1
hoti,hoti,hoti,1-1
paññābalaṃ,paññābalaṃ,paññābalaṃ,1-1
hoti,hoti,hoti,1-1
hiribalaṃ,hiribalaṃ,hiribalaṃ,1-1
hoti,hoti,hoti,1-1
ottappabalaṃ,ottappabalaṃ,ottappabalaṃ,1-1
hoti,hoti,hoti,1-1
alobho,alobho-NOM.SG.M,alobho,1-1
hoti,hoti,hoti,1-1
adoso,adoso-NOM.SG.M,adoso,1-1
hoti,hoti,hoti,1-1
amoho,amoho-NOM.SG.M,non-dullness,1-1
hoti,hoti,hoti,1-1
anabhijjhā,anabhijjhā,anabhijjhā,1-1
hoti,hoti,hoti,1-1
abyāpādo,abyāpādo-NOM.SG.M,abyāpādo,1-1
hoti,hoti,hoti,1-1
sammādiṭṭhi,sammādiṭṭhi,right-views,1-1
hoti,hoti,hoti,1-1
hirī,hirī,conscientiousness,1-1
hoti,hoti,hoti,1-1
ottappaṃ,ottappaṃ,shame,1-1
hoti,hoti,hoti,1-1
kāyapassaddhi,kāyapassaddhi,kāyapassaddhi,1-1
hoti,hoti,hoti,1-1
cittapassaddhi,cittapassaddhi,cittapassaddhi,1-1
